n_all,n_strata,RR_star_lower,RR_star_upper,response,RR_stratum_1,RR_stratum_2,RR_stratum_3,haplo_freq_most_common_allele_stratum_1,alpha,n_triads_per_stratum,haplo_freq_most_common_allele_stratum_2,haplo_freq_most_common_allele_stratum_3,RR.power_Haplotype_2
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-5,100,0.9,0.9,0.48
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-5,100,0.95,0.95,0.11
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-6,100,0.6,0.6,0.99
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-6,100,0.65,0.65,0.98
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-6,100,0.7,0.7,0.96
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-6,100,0.75,0.75,0.91
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-6,100,0.8,0.8,0.81
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-6,100,0.85,0.85,0.6
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-6,100,0.9,0.9,0.29
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-6,100,0.95,0.95,0.04
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5.000000000000001e-7,100,0.6,0.6,0.96
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5.000000000000001e-7,100,0.65,0.65,0.94
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5.000000000000001e-7,100,0.7,0.7,0.9
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5.000000000000001e-7,100,0.75,0.75,0.82
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5.000000000000001e-7,100,0.8,0.8,0.67
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5.000000000000001e-7,100,0.85,0.85,0.43
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5.000000000000001e-7,100,0.9,0.9,0.16
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5.000000000000001e-7,100,0.95,0.95,0.02
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-8,100,0.6,0.6,0.91
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-8,100,0.65,0.65,0.87
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-8,100,0.7,0.7,0.81
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-8,100,0.75,0.75,0.69
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-8,100,0.8,0.8,0.51
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-8,100,0.85,0.85,0.27
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-8,100,0.9,0.9,0.08
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-8,100,0.95,0.95,0
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-10,100,0.6,0.6,0.72
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-10,100,0.65,0.65,0.65
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-10,100,0.7,0.7,0.54
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-10,100,0.75,0.75,0.4
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-10,100,0.8,0.8,0.23
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-10,100,0.85,0.85,0.09
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-10,100,0.9,0.9,0.01
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-10,100,0.95,0.95,0
2,3,1,1,mult,3,1,0.3333333333333333,0.6,0.05,116,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,0.05,116,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,0.05,116,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,0.05,116,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,0.05,116,0.8,0.8,1
2,3,1,1,mult,3,1,0.3333333333333333,0.85,0.05,116,0.85,0.85,1
2,3,1,1,mult,3,1,0.3333333333333333,0.9,0.05,116,0.9,0.9,0.99
2,3,1,1,mult,3,1,0.3333333333333333,0.95,0.05,116,0.95,0.95,0.86
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-5,116,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-5,116,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-5,116,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-5,116,0.75,0.75,0.99
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-5,116,0.8,0.8,0.97
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-5,116,0.85,0.85,0.87
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-5,116,0.9,0.9,0.61
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-5,116,0.95,0.95,0.16
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-6,116,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-6,116,0.65,0.65,0.99
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-6,116,0.7,0.7,0.99
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-6,116,0.75,0.75,0.97
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-6,116,0.8,0.8,0.91
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-6,116,0.85,0.85,0.74
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-6,116,0.9,0.9,0.41
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-6,116,0.95,0.95,0.07
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5.000000000000001e-7,116,0.6,0.6,0.99
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5.000000000000001e-7,116,0.65,0.65,0.98
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5.000000000000001e-7,116,0.7,0.7,0.96
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5.000000000000001e-7,116,0.75,0.75,0.92
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5.000000000000001e-7,116,0.8,0.8,0.81
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5.000000000000001e-7,116,0.85,0.85,0.58
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5.000000000000001e-7,116,0.9,0.9,0.25
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5.000000000000001e-7,116,0.95,0.95,0.03
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-8,116,0.6,0.6,0.97
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-8,116,0.65,0.65,0.95
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-8,116,0.7,0.7,0.91
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-8,116,0.75,0.75,0.83
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-8,116,0.8,0.8,0.68
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-8,116,0.85,0.85,0.42
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-8,116,0.9,0.9,0.14
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-8,116,0.95,0.95,0.01
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-10,116,0.6,0.6,0.87
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-10,116,0.65,0.65,0.82
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-10,116,0.7,0.7,0.73
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-10,116,0.75,0.75,0.59
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-10,116,0.8,0.8,0.38
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-10,116,0.85,0.85,0.17
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-10,116,0.9,0.9,0.03
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-10,116,0.95,0.95,0
2,3,1,1,mult,3,1,0.3333333333333333,0.6,0.05,133,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,0.05,133,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,0.05,133,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,0.05,133,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,0.05,133,0.8,0.8,1
2,3,1,1,mult,3,1,0.3333333333333333,0.85,0.05,133,0.85,0.85,1
2,3,1,1,mult,3,1,0.3333333333333333,0.9,0.05,133,0.9,0.9,1
2,3,1,1,mult,3,1,0.3333333333333333,0.95,0.05,133,0.95,0.95,0.9
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-5,133,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-5,133,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-5,133,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-5,133,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-5,133,0.8,0.8,0.99
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-5,133,0.85,0.85,0.94
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-5,133,0.9,0.9,0.72
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-5,133,0.95,0.95,0.23
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-6,133,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-6,133,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-6,133,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-6,133,0.75,0.75,0.99
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-6,133,0.8,0.8,0.96
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-6,133,0.85,0.85,0.85
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-6,133,0.9,0.9,0.54
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-6,133,0.95,0.95,0.11
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5.000000000000001e-7,133,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5.000000000000001e-7,133,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5.000000000000001e-7,133,0.7,0.7,0.99
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5.000000000000001e-7,133,0.75,0.75,0.97
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5.000000000000001e-7,133,0.8,0.8,0.9
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5.000000000000001e-7,133,0.85,0.85,0.72
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5.000000000000001e-7,133,0.9,0.9,0.36
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5.000000000000001e-7,133,0.95,0.95,0.04
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-8,133,0.6,0.6,0.99
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-8,133,0.65,0.65,0.99
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-8,133,0.7,0.7,0.97
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-8,133,0.75,0.75,0.93
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-8,133,0.8,0.8,0.81
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-8,133,0.85,0.85,0.57
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-8,133,0.9,0.9,0.22
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-8,133,0.95,0.95,0.02
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-10,133,0.6,0.6,0.95
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-10,133,0.65,0.65,0.92
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-10,133,0.7,0.7,0.87
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-10,133,0.75,0.75,0.75
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-10,133,0.8,0.8,0.55
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-10,133,0.85,0.85,0.28
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-10,133,0.9,0.9,0.06
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-10,133,0.95,0.95,0
2,3,1,1,mult,3,1,0.3333333333333333,0.6,0.05,150,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,0.05,150,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,0.05,150,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,0.05,150,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,0.05,150,0.8,0.8,1
2,3,1,1,mult,3,1,0.3333333333333333,0.85,0.05,150,0.85,0.85,1
2,3,1,1,mult,3,1,0.3333333333333333,0.9,0.05,150,0.9,0.9,1
2,3,1,1,mult,3,1,0.3333333333333333,0.95,0.05,150,0.95,0.95,0.94
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-5,150,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-5,150,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-5,150,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-5,150,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-5,150,0.8,0.8,1
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-5,150,0.85,0.85,0.97
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-5,150,0.9,0.9,0.81
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-5,150,0.95,0.95,0.3
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-6,150,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-6,150,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-6,150,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-6,150,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-6,150,0.8,0.8,0.98
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-6,150,0.85,0.85,0.92
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-6,150,0.9,0.9,0.66
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-6,150,0.95,0.95,0.15
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5.000000000000001e-7,150,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5.000000000000001e-7,150,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5.000000000000001e-7,150,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5.000000000000001e-7,150,0.75,0.75,0.99
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5.000000000000001e-7,150,0.8,0.8,0.96
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5.000000000000001e-7,150,0.85,0.85,0.83
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5.000000000000001e-7,150,0.9,0.9,0.48
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5.000000000000001e-7,150,0.95,0.95,0.07
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-8,150,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-8,150,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-8,150,0.7,0.7,0.99
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-8,150,0.75,0.75,0.97
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-8,150,0.8,0.8,0.9
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-8,150,0.85,0.85,0.7
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-8,150,0.9,0.9,0.32
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-8,150,0.95,0.95,0.03
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-10,150,0.6,0.6,0.98
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-10,150,0.65,0.65,0.97
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-10,150,0.7,0.7,0.94
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-10,150,0.75,0.75,0.87
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-10,150,0.8,0.8,0.71
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-10,150,0.85,0.85,0.41
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-10,150,0.9,0.9,0.11
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-10,150,0.95,0.95,0
2,3,1,1,mult,3,1,0.3333333333333333,0.6,0.05,166,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,0.05,166,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,0.05,166,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,0.05,166,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,0.05,166,0.8,0.8,1
2,3,1,1,mult,3,1,0.3333333333333333,0.85,0.05,166,0.85,0.85,1
2,3,1,1,mult,3,1,0.3333333333333333,0.9,0.05,166,0.9,0.9,1
2,3,1,1,mult,3,1,0.3333333333333333,0.95,0.05,166,0.95,0.95,0.96
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-5,166,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-5,166,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-5,166,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-5,166,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-5,166,0.8,0.8,1
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-5,166,0.85,0.85,0.99
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-5,166,0.9,0.9,0.88
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-5,166,0.95,0.95,0.37
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-6,166,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-6,166,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-6,166,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-6,166,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-6,166,0.8,0.8,0.99
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-6,166,0.85,0.85,0.96
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-6,166,0.9,0.9,0.75
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-6,166,0.95,0.95,0.2
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5.000000000000001e-7,166,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5.000000000000001e-7,166,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5.000000000000001e-7,166,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5.000000000000001e-7,166,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5.000000000000001e-7,166,0.8,0.8,0.98
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5.000000000000001e-7,166,0.85,0.85,0.9
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5.000000000000001e-7,166,0.9,0.9,0.59
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5.000000000000001e-7,166,0.95,0.95,0.1
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-8,166,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-8,166,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-8,166,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-8,166,0.75,0.75,0.99
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-8,166,0.8,0.8,0.95
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-8,166,0.85,0.85,0.8
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-8,166,0.9,0.9,0.42
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-8,166,0.95,0.95,0.04
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-10,166,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-10,166,0.65,0.65,0.99
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-10,166,0.7,0.7,0.98
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-10,166,0.75,0.75,0.94
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-10,166,0.8,0.8,0.82
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-10,166,0.85,0.85,0.54
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-10,166,0.9,0.9,0.17
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-10,166,0.95,0.95,0.01
2,3,1,1,mult,3,1,0.3333333333333333,0.6,0.05,183,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,0.05,183,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,0.05,183,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,0.05,183,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,0.05,183,0.8,0.8,1
2,3,1,1,mult,3,1,0.3333333333333333,0.85,0.05,183,0.85,0.85,1
2,3,1,1,mult,3,1,0.3333333333333333,0.9,0.05,183,0.9,0.9,1
2,3,1,1,mult,3,1,0.3333333333333333,0.95,0.05,183,0.95,0.95,0.97
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-5,183,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-5,183,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-5,183,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-5,183,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-5,183,0.8,0.8,1
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-5,183,0.85,0.85,0.99
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-5,183,0.9,0.9,0.92
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-5,183,0.95,0.95,0.44
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-6,183,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-6,183,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-6,183,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-6,183,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-6,183,0.8,0.8,1
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-6,183,0.85,0.85,0.98
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-6,183,0.9,0.9,0.83
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-6,183,0.95,0.95,0.26
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5.000000000000001e-7,183,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5.000000000000001e-7,183,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5.000000000000001e-7,183,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5.000000000000001e-7,183,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5.000000000000001e-7,183,0.8,0.8,0.99
